name,dob,houseID,houseZip,paymentDate,paymentAmount,rentAmount,age
Eldon Wilbourn,1900-01-01,645,92170,2011-10-01,1727.0,1727.0,122
Heather Kosinski,1900-01-01,924,92176,2010-08-01,1524.0,1524.0,122
Quinn Westfall,1960-08-06,1903,92194,2011-10-01,1578.0,1578.0,62
Rosaura Konieczny,2004-07-20,1983,92168,2012-05-01,2179.0,2179.0,18
Gerald Speers,1992-02-22,837,92161,2012-06-01,1564.0,1564.0,30
Jolanda Dambrosio,2000-07-28,1139,92109,2012-02-01,1796.0,1796.0,22
Claudie Demuth,1900-01-01,416,92176,2011-06-01,1131.0,1131.0,122
Breanna Hodgkins,1966-04-20,241,92129,2010-02-01,1213.0,1213.0,56
Delta Gioia,1900-01-01,554,92196,2010-04-01,1639.0,1639.0,122
Delta Gioia,1900-01-01,554,92196,2011-04-01,1639.0,1639.0,122
Mariela Whitelaw,1966-01-22,1582,92131,2011-04-09,1501.0,1365.0,56
Marvella Souders,1975-04-13,1620,92137,2011-12-01,1794.0,1794.0,47
Marlys Mulvihill,1900-01-01,1612,92113,2012-09-01,1054.0,1054.0,122
Holli Gilliard,1992-03-21,944,92197,2011-01-01,1768.0,1768.0,30
Margery Singleterry,1900-01-01,1570,92167,2011-07-01,1288.0,1288.0,122
Kristy Pitt,1900-01-01,1282,92131,2010-06-05,1865.0,1865.0,122
Marcellus Germany,1900-01-01,1552,92159,2011-05-01,1988.0,1988.0,122
Marshall Fosdick,1900-01-01,1615,92135,2012-05-02,2087.0,2087.0,122
Marge Mcsweeney,1983-10-26,1569,92124,2012-04-05,2027.0,2027.0,39
Fleta Groseclose,1900-01-01,775,92153,2010-07-10,1658.0,1508.0,122
Audry Talarico,1962-07-09,161,92116,2011-05-01,1195.0,1195.0,60
Elliott Fong,1900-01-01,665,92145,2011-03-01,1662.0,1662.0,122
Tammie Beggs,1900-01-01,2210,92172,2011-06-01,1499.0,1499.0,122
Donovan Yoder,1977-12-01,600,92182,2011-08-01,1312.0,1312.0,45
Lin Grosz,1900-01-01,1422,92115,2012-01-01,1982.0,1982.0,122
Ocie Mccomb,1976-10-20,1824,92196,2010-09-01,1250.0,1250.0,46
Elanor Situ,1900-01-01,638,92114,2012-05-01,1840.0,1840.0,122
Chrissy Brockington,1900-01-01,392,92162,2011-04-02,1536.0,1536.0,122
Carolyne Genthner,1900-01-01,321,92163,2011-03-01,1248.0,1248.0,122
Rodger You,1900-01-01,1957,92164,2011-04-01,1401.0,1401.0,122
Joshua Kubat,1900-01-01,1155,92121,2010-11-02,1508.0,1508.0,122
Margy Burgin,1900-01-01,1574,92102,2011-03-01,1409.0,1409.0,122
Rhona Shipton,2019-06-10,1944,92133,2010-08-01,1225.0,1225.0,3
Dede Ganey,1991-10-04,535,92112,2010-06-01,1318.0,1318.0,31
Drema Carlo,1900-01-01,612,92198,2011-05-01,1560.0,1560.0,122
Aundrea Rench,1961-04-22,163,92132,2012-08-08,1517.0,1517.0,61
Joey Loth,1965-04-08,1127,92192,2010-12-01,0.0,1297.0,57
Nathalie Tworek,1900-01-01,1763,92102,2010-04-01,0.0,1183.0,122
Annabell Roll,1900-01-01,107,92126,2012-02-01,0.0,1526.0,122
Danae Mcinnis,1900-01-01,478,92133,2012-03-01,1310.0,1310.0,122
Leila Doucette,1976-07-08,1376,92132,2011-08-01,1603.0,1603.0,46
Javier Fiore,2020-02-17,1063,92160,2011-04-11,1832.0,1666.0,2
Merrie Amaker,1985-02-28,1674,92150,2010-06-01,1956.0,1956.0,37
Jasmine Caines,1900-01-01,1058,92170,2010-09-01,1451.0,1451.0,122
Rosetta Sain,1900-01-01,1990,92130,2010-05-09,1672.0,1520.0,122
Sadye Darland,1900-01-01,2032,92128,2012-05-01,1926.0,1926.0,122
Jeana Pace,1969-04-05,1076,92191,2011-09-07,1429.0,1429.0,53
Ignacio Piel,1951-06-27,968,92119,2010-10-01,1587.0,1587.0,71
Leonard Janney,1900-01-01,1394,92129,2010-11-01,1859.0,1859.0,122
Jessenia Farris,1900-01-01,1109,92154,2011-01-13,1454.0,1322.0,122
Franklin Bolling,1950-11-08,797,92172,2010-05-01,1370.0,1370.0,72
Lucretia Covert,1991-12-15,1476,92132,2011-10-01,1534.0,1534.0,31
Marisol Mcpartland,1900-01-01,1598,92198,2011-11-12,1783.0,1621.0,122
Lin Grosz,1900-01-01,1422,92115,2011-03-01,1982.0,1982.0,122
Ramiro Arispe,1900-01-01,1909,92132,2011-09-01,1553.0,1553.0,122
Suzanna Hardee,1900-01-01,2194,92192,2010-03-01,1800.0,1800.0,122
Willene Shears,1900-01-01,2429,92186,2010-06-01,1662.0,1662.0,122
Cleotilde Carty,1900-01-01,423,92123,2010-10-01,1744.0,1744.0,122
Russel Lambson,1900-01-01,2012,92106,2010-12-01,1605.0,1605.0,122
Eleonore Tatman,1900-01-01,652,92161,2010-08-01,2123.0,2123.0,122
Lennie Schoonover,1900-01-01,1385,92109,2012-02-02,1686.0,1686.0,122
Herlinda Denk,1973-03-28,934,92131,2011-12-01,1864.0,1864.0,49
Mellisa Bolanos,1900-01-01,1660,92163,2012-04-01,1330.0,1330.0,122
Meagan Mitchum,1984-01-19,1649,92179,2012-01-01,1661.0,1661.0,38
Lanette Preston,1900-01-01,1318,92102,2012-09-01,1176.0,1176.0,122
Leoma Enz,1900-01-01,1390,92184,2011-07-01,1841.0,1841.0,122
Shanon Shrewsbury,1900-01-01,2081,92158,2012-08-13,807.0,734.0,122
Emil Mccarron,1954-05-18,696,92194,2011-09-02,1142.0,1142.0,68
Alleen Credle,1973-02-11,58,92123,2012-08-01,1892.0,1892.0,49
Kyung Studstill,1900-01-01,1305,92182,2012-03-01,1877.0,1877.0,122
Vi Cantara,1900-01-01,2378,92114,2012-04-01,1056.0,1056.0,122
Berneice Power,1984-08-24,196,92123,2010-10-01,1756.0,1756.0,38
Cassey Viverette,1900-01-01,333,92195,2011-03-01,1906.0,1906.0,122
Elsy Speier,1900-01-01,676,92107,2012-06-07,1514.0,1514.0,122
Franklin Scrivens,1995-02-19,800,92195,2012-02-01,1667.0,1667.0,27
Kyoko Khalil,1900-01-01,1301,92136,2012-01-02,1820.0,1820.0,122
Boris Tebbs,1959-12-20,228,92137,2010-07-01,1334.0,1334.0,63
Enid Couch,1984-07-03,704,92168,2010-04-10,1788.0,1626.0,38
Magali Leveque,1959-05-14,1520,92110,2010-11-01,1876.0,1876.0,63
Cleotilde Carty,1900-01-01,423,92123,2012-05-01,1744.0,1744.0,122
Malcolm Casali,1980-08-12,1540,92101,2012-08-08,885.0,885.0,42
Joaquina Leitner,1900-01-01,1119,92171,2011-10-01,1353.0,1353.0,122
Malinda Hemby,1900-01-01,1542,92132,2010-11-06,1911.0,1529.0,122
Soila Parisi,1992-08-06,2150,92166,2012-07-01,2647.0,2647.0,30
Chana Furniss,1900-01-01,354,92163,2012-03-01,998.0,998.0,122
Carol Dacosta,1987-07-05,317,92150,2011-09-01,1446.0,1446.0,35
Johanne Michels,1900-01-01,1134,92128,2012-01-01,1847.0,1847.0,122
Sabina Auston,1900-01-01,2023,92162,2010-03-01,1947.0,1947.0,122
Thalia Luera,1900-01-01,2258,92121,2010-08-01,1823.0,1823.0,122
Marlys Mulvihill,1900-01-01,1610,92132,2011-01-01,1343.0,1343.0,122
Nan Kueter,1963-01-28,1753,92112,2010-04-01,1415.0,1415.0,59
Juliana Cooney,1900-01-01,1168,92140,2010-07-01,1644.0,1644.0,122
Jesenia Vass,1900-01-01,1106,92107,2012-06-01,1476.0,1476.0,122
Ursula Celestine,1989-07-05,2350,92166,2012-05-01,1667.0,1667.0,33
Bruna Stearns,2010-11-18,253,92139,2012-02-02,1362.0,1362.0,12
Lashaunda Kern,1960-04-16,1332,92147,2011-02-01,2134.0,2134.0,62
Alva Guadarrama,1989-10-11,69,92119,2012-04-08,1948.0,1948.0,33
Machelle Studley,1956-05-19,1505,92114,2010-09-09,1882.0,1711.0,66
Ying Koogler,1900-01-01,2455,92166,2011-01-01,1474.0,1474.0,122
Fleta Willms,1973-11-08,777,92174,2010-06-01,1361.0,1361.0,49
Ignacio Piel,1951-06-27,969,92154,2012-09-01,1953.0,1953.0,71
Roslyn Springs,1900-01-01,1993,92182,2011-03-01,2167.0,2167.0,122
Craig Jasmin,1900-01-01,455,92194,2010-10-01,1791.0,1791.0,122
Gala Griffis,1951-04-27,813,92195,2011-09-01,1159.0,1159.0,71
Charleen Bost,1900-01-01,369,92116,2012-07-04,615.0,615.0,122
Violeta Parkin,1900-01-01,2389,92140,2011-04-23,1458.0,1268.0,122
Debbie Holley,1900-01-01,530,92160,2010-04-01,1753.0,1753.0,122
Mariela Whitelaw,1966-01-22,1582,92131,2011-09-01,1365.0,1365.0,56
Keenan Chung,1971-10-13,1230,92131,2011-09-01,-203.55,1357.0,51
Marylyn Cardenas,1900-01-01,1634,92121,2010-04-01,1559.0,1559.0,122
Stephania Geier,1977-05-19,2178,92153,2012-02-01,1701.0,1701.0,45
Tarsha Melendrez,1984-03-01,2227,92112,2010-07-01,858.0,858.0,38
Marybeth Gula,1966-05-05,1629,92109,2011-07-02,1746.0,1746.0,56
Delila Sylvester,1900-01-01,540,92136,2012-07-01,1896.0,1896.0,122
Tamera Guarnieri,1983-06-08,2205,92198,2010-07-11,2480.0,1984.0,39
Angla Durrah,1900-01-01,100,92160,2012-04-30,1714.0,1491.0,122
Alex Earle,2001-11-02,43,92149,2011-06-01,1862.0,1490.0,21
Luisa Boyle,1900-01-01,1483,92112,2012-06-01,1032.0,1032.0,122
Ardith Citizen,1900-01-01,131,92122,2010-09-04,1924.0,1924.0,122
Gudrun Pettey,1976-11-07,889,92104,2010-11-01,2121.0,2121.0,46
Dion Justin,1900-01-01,581,92113,2011-05-01,1571.0,1571.0,122
Kasi Kilgo,1900-01-01,1209,92132,2011-03-01,1539.0,1539.0,122
Chau Well,1900-01-01,376,92111,2010-06-01,1191.0,1191.0,122
Muriel Sprow,1970-12-26,1736,92142,2012-04-01,1328.0,1328.0,52
Bennie Schunk,1969-05-27,194,92109,2012-09-01,1415.0,1415.0,53
Lucilla Broderick,1900-01-01,1474,92159,2011-03-01,1439.0,1439.0,122
Natashia Litwin,1900-01-01,1762,92130,2012-08-01,1113.0,1113.0,122
Candace Smoak,1900-01-01,281,92132,2010-11-01,1631.0,1631.0,122
Debera Italiano,1900-01-01,532,92186,2011-11-09,1126.0,1024.0,122
Cameron Carbonell,2000-05-20,276,92172,2010-03-01,757.0,757.0,22
Reta Armistead,1900-01-01,1938,92121,2011-03-01,1426.0,1426.0,122
Keesha Otis,1968-07-27,1233,92190,2011-07-01,1394.0,1394.0,54
Freida Poirer,1957-03-17,808,92170,2012-07-01,1096.0,1096.0,65
Corine Modzelewski,1900-01-01,448,92103,2011-09-09,2120.0,1928.0,122
Helga Walston,1977-02-11,930,92121,2011-05-02,1515.0,1515.0,45
Hayden Holford,1900-01-01,922,92138,2011-02-07,2097.0,2097.0,122
Jaime Ambrose,1900-01-01,1014,92128,2011-02-14,1900.0,1728.0,122
Damian Rhines,1900-01-01,473,92168,2010-03-01,1122.0,1122.0,122
Tony Story,2005-01-19,2305,92154,2012-06-02,1647.0,1647.0,17
Deandra Tagle,1965-06-25,524,92193,2010-10-01,1842.0,1842.0,57
Jarvis Auman,1900-01-01,1056,92177,2010-02-14,1895.0,1723.0,122
Rebekah Weatherly,1900-01-01,1928,92138,2011-03-07,943.0,943.0,122
Sherice Fabre,1900-01-01,2117,92117,2012-01-26,1431.0,1245.0,122
Tommy Rendell,1992-02-11,2292,92159,2012-01-01,1481.0,1481.0,30
Shanon Gupta,1964-06-22,2080,92116,2010-04-01,1113.0,1113.0,58
Vinnie Stull,1900-01-01,2387,92114,2012-06-01,1216.0,1216.0,122
Magdalen Pimentel,1900-01-01,1528,92115,2011-07-08,1652.0,1652.0,122
Pamella Monzo,1987-06-25,1857,92114,2011-11-01,1101.0,1101.0,35
Pearly Shipe,1900-01-01,1875,92127,2012-01-01,1470.0,1470.0,122
Kary Bechard,1900-01-01,1204,92136,2010-09-01,1621.0,1621.0,122
Beckie Balbuena,1984-06-14,187,92135,2012-07-29,2165.0,1883.0,38
Holli Gilliard,1992-03-21,944,92197,2012-02-01,1768.0,1768.0,30
Leo Moorhouse,1900-01-01,1392,92147,2011-10-01,1132.0,1132.0,122
Xuan Henningsen,1900-01-01,2444,92103,2012-08-01,683.0,683.0,122
Madelaine Frandsen,1900-01-01,1513,92179,2010-02-01,1670.0,1670.0,122
Sina Lukasik,1970-11-17,2148,92132,2012-05-01,1904.0,1904.0,52
Odessa Mcgown,1993-02-07,1832,92155,2011-11-01,1392.0,1392.0,29
Treasa Desai,1900-01-01,2318,92137,2011-10-04,1992.0,1992.0,122
Elise Ramsdell,1900-01-01,659,92130,2010-03-01,1558.0,1558.0,122
Joetta Zielinski,1900-01-01,1125,92155,2011-06-01,1663.0,1663.0,122
Forest Kates,1977-05-21,790,92163,2010-07-24,1890.0,1644.0,45
Jamila Decuir,1900-01-01,1025,92110,2010-05-01,1334.0,1334.0,122
Marylyn Cardenas,1900-01-01,1634,92121,2012-01-01,0.0,1559.0,122
Rufus Puryear,1900-01-01,2009,92142,2011-12-01,1833.0,1833.0,122
Latesha Westerlund,2004-09-28,1340,92187,2010-09-01,1253.0,1253.0,18
Altagracia Harting,1974-01-23,66,92109,2010-03-01,572.0,572.0,48
Angelia Barragan,1951-01-05,92,92179,2010-02-01,1970.0,1970.0,71
Deshawn Bohler,1970-10-04,570,92101,2012-08-01,1147.0,1147.0,52
Ernest Florian,1900-01-01,714,92105,2011-04-01,1496.0,1496.0,122
Lora Moyes,1988-01-11,1446,92104,2012-03-01,1906.0,1906.0,34
Danyelle Minder,1900-01-01,495,92112,2010-12-01,1737.0,1737.0,122
Marvella Souders,1975-04-13,1620,92137,2012-01-01,1794.0,1794.0,47
Leo Moorhouse,1900-01-01,1392,92147,2011-05-01,1132.0,1132.0,122
Franklin Bolling,1950-11-08,797,92172,2010-10-01,1370.0,1370.0,72
Tyson Delorenzo,1986-12-27,2345,92140,2010-04-01,1378.0,1378.0,36
Johnson Lovingood,1900-01-01,1138,92184,2011-11-01,1633.0,1633.0,122
Romana Buscher,1973-04-27,1961,92139,2010-12-09,731.0,585.0,49
Bell Felkins,1900-01-01,189,92160,2012-07-01,1521.0,1521.0,122
Rosario Heckman,1967-05-09,1981,92113,2012-09-25,1449.0,1260.0,55
Jesse Doonan,1980-02-07,1108,92170,2011-08-12,2215.0,1772.0,42
Tatum Moodie,1988-05-07,2228,92197,2011-08-01,864.0,864.0,34
Marleen Thibodeaux,1995-09-04,1605,92147,2010-12-01,1514.0,1514.0,27
Michelina Granderson,1900-01-01,1688,92115,2011-02-02,1483.0,1483.0,122
Bryant Kovar,1971-07-09,256,92102,2010-03-01,898.0,898.0,51
Fleta Willms,1973-11-08,777,92174,2010-04-01,1361.0,1361.0,49
Argelia Hieb,1900-01-01,133,92190,2012-05-01,1561.0,1561.0,122
Leontine Yeates,1980-12-14,1400,92112,2011-11-01,1901.0,1901.0,42
Verena Rini,1973-06-23,2365,92128,2012-08-04,1767.0,1767.0,49
Kylie Beumer,1900-01-01,1299,92171,2011-10-01,1687.0,1687.0,122
Rocio Lukens,1900-01-01,1955,92171,2012-06-02,1172.0,1172.0,122
Fleta Willms,1973-11-08,777,92174,2012-04-01,1361.0,1361.0,49
Kisha Macias,1977-03-12,1267,92199,2010-07-01,1342.0,1342.0,45
Emmaline Isett,1900-01-01,699,92117,2011-01-01,2018.0,2018.0,122
Elise Ramsdell,1900-01-01,659,92130,2011-05-01,1558.0,1558.0,122
Jesse Doonan,1980-02-07,1108,92170,2012-05-07,1772.0,1772.0,42
Marlon Guarnieri,1900-01-01,1609,92112,2011-03-01,1267.0,1267.0,122
Sharan Taliaferro,1900-01-01,2085,92114,2012-03-01,1334.0,1334.0,122
Shawnee Retherford,1995-01-23,2102,92147,2011-06-01,2042.0,2042.0,27
Lawerence Schaible,1968-06-11,1357,92111,2010-02-01,1860.0,1860.0,54
Madison Frankum,1900-01-01,1517,92131,2010-10-01,1718.0,1718.0,122
Romana Buscher,1973-04-27,1961,92139,2010-05-05,585.0,585.0,49
Verdie Domingo,1975-12-15,2363,92124,2012-05-01,1634.0,1634.0,47
Franklin Bolling,1950-11-08,797,92172,2012-08-01,1370.0,1370.0,72
Lesia Zwart,1980-03-12,1405,92190,2012-09-07,1878.0,1878.0,42
Rachael Mings,1900-01-01,1904,92120,2012-03-09,1998.0,1817.0,122
Wai Legge,1900-01-01,2399,92165,2010-08-01,2115.0,2115.0,122
Martina Poche,1900-01-01,1617,92106,2012-09-01,1567.0,1567.0,122
Tuan Delrio,1975-07-05,2335,92135,2012-01-01,1701.0,1701.0,47
Pamila Macky,1900-01-01,1858,92198,2010-03-03,1861.0,1861.0,122
Gerard Jones,1900-01-01,838,92105,2011-10-04,1431.0,1431.0,122
Yong Wurth,1992-04-14,2458,92154,2011-11-01,1587.0,1587.0,30
Alayna Alger,1973-06-23,30,92116,2012-01-09,1083.0,985.0,49
Margarette Neitzel,1900-01-01,1564,92177,2012-02-02,1351.0,1351.0,122
Davina Burgo,1900-01-01,518,92164,2010-06-01,1622.0,1622.0,122
Consuela Kottke,1900-01-01,446,92161,2011-10-01,1037.0,1037.0,122
Mica More,1991-02-02,1681,92191,2010-08-02,1357.0,1357.0,31
Delana Fino,1981-01-17,537,92126,2011-06-01,1412.0,1412.0,41
Versie Shelley,1990-12-26,2377,92172,2010-08-10,1470.0,1337.0,32
Wendell Blackmer,1977-06-14,2417,92164,2011-08-03,1688.0,1688.0,45
Anamaria Tutt,1900-01-01,89,92115,2010-02-01,1666.0,1666.0,122
Tenisha Merriam,1900-01-01,2236,92149,2011-03-02,1879.0,1879.0,122
Zofia Bilodeau,2004-09-28,2468,92124,2010-09-03,1665.0,1665.0,18
Iva Bizzell,1964-08-03,990,92154,2012-01-01,1306.0,1306.0,58
Daria Vangieson,1982-03-24,507,92120,2011-07-01,1626.0,1626.0,40
Emmett Livermore,1987-11-08,702,92166,2012-08-01,1698.0,1698.0,35
Wilson Ressler,1969-05-18,2437,92117,2010-02-07,1606.0,1606.0,53
Mack Triano,1900-01-01,1508,92122,2012-09-01,1334.0,1334.0,122
Jaquelyn Sheehy,1900-01-01,1051,92127,2011-12-01,1812.0,1812.0,122
Lucretia Covert,1991-12-15,1476,92132,2011-07-01,1534.0,1534.0,31
Selene Ellman,1972-10-08,2059,92168,2012-07-01,1722.0,1722.0,50
Louise Fairless,1955-03-26,1459,92135,2011-03-01,1580.0,1580.0,67
Nevada Buggs,1900-01-01,1776,92153,2010-09-01,933.0,933.0,122
Rubin Gutierrez,1999-07-10,2003,92153,2011-07-01,1208.0,1208.0,23
Randolph Gillies,1966-01-22,1913,92115,2012-05-05,2335.0,2335.0,56
Dane Reeve,2005-08-19,481,92109,2010-07-01,1387.0,1387.0,17
Shila Winn,2008-04-27,2133,92120,2010-06-11,1523.0,1385.0,14
Gwyn Luft,1985-01-03,895,92160,2010-05-05,1678.0,1678.0,37
Hanh Birdsall,1984-08-15,907,92112,2010-08-01,1826.0,1826.0,38
Alda Overfelt,1900-01-01,36,92136,2012-05-01,1291.0,1291.0,122
Chery Stinson,1900-01-01,387,92122,2012-02-11,1613.0,1467.0,122
Cheryle Gillies,1957-04-02,384,92124,2011-02-10,1621.0,1474.0,65
Alton Barber,1987-06-03,67,92193,2010-05-01,1465.0,1465.0,35
Bruna Spada,2006-05-06,251,92116,2011-10-07,1285.0,1285.0,16
Marilu Krell,1900-01-01,1592,92147,2010-03-01,1440.0,1440.0,122
Corliss Mccampbell,1900-01-01,450,92153,2012-05-01,1872.0,1872.0,122
Kaley Delaune,1976-11-19,1182,92140,2011-06-01,819.0,819.0,46
Deanne Schisler,1955-12-10,529,92164,2012-06-10,1585.0,1441.0,67
Debera Strite,1900-01-01,533,92182,2010-03-03,1451.0,1451.0,122
Marg Barre,1900-01-01,1568,92135,2012-07-01,1515.0,1515.0,122
Mai Routt,1900-01-01,1535,92168,2012-09-05,2106.0,2106.0,122
Eduardo Paez,1951-05-13,630,92145,2010-05-01,1341.0,1341.0,71
Fawn Pascal,1900-01-01,755,92187,2011-10-01,1545.0,1545.0,122
Lashaunda Kern,1960-04-16,1332,92147,2010-04-01,2134.0,2134.0,62
Alba Resnick,1983-09-07,31,92104,2011-09-05,666.0,666.0,39
Lamonica Sarris,1900-01-01,1312,92105,2010-08-01,1216.0,1216.0,122
Malcolm Bankhead,1978-12-01,1539,92126,2012-02-10,1191.0,1083.0,44
Neville Mccaul,1986-10-07,1777,92174,2011-11-01,1883.0,1883.0,36
Estefana Willmore,1977-07-17,720,92133,2011-08-04,1673.0,1673.0,45
Tara Noll,1972-10-08,2224,92162,2012-07-06,1440.0,1440.0,50
Johanne Behr,1900-01-01,1132,92104,2012-06-01,1681.0,1681.0,122
Tianna Greenwell,1983-01-14,2273,92190,2012-09-01,1597.0,1597.0,39
Jerlene Rummel,1900-01-01,1102,92117,2011-02-01,1234.0,1234.0,122
Lani Hessler,1900-01-01,1319,92138,2011-03-01,1464.0,1464.0,122
Matilda Stoltz,1985-05-28,1642,92126,2010-02-01,1434.0,1434.0,37
Porfirio Machnik,1985-02-25,1892,92160,2011-01-01,1255.0,1255.0,37
Marjory Kite,1900-01-01,1602,92145,2012-01-01,1637.0,1637.0,122
Iva Bizzell,1964-08-03,990,92154,2011-02-01,1306.0,1306.0,58
September Vesely,1981-12-02,2062,92110,2011-05-02,-267.75,1785.0,41
Elsy Speier,1900-01-01,675,92145,2010-05-05,1654.0,1654.0,122
Kaycee Wilkin,1900-01-01,1220,92136,2010-10-01,1133.0,1133.0,122
Suzanna Hardee,1900-01-01,2194,92192,2011-07-01,1800.0,1800.0,122
Collene Carlberg,2012-12-21,440,92121,2011-11-01,1020.0,1020.0,10
Dominque Massey,1900-01-01,593,92139,2010-07-01,1509.0,1509.0,122
Minta Zeledon,1900-01-01,1708,92191,2010-09-01,1609.0,1609.0,122
Cristy Luzier,1900-01-01,461,92158,2011-09-01,1280.0,1280.0,122
Oda Poirer,1900-01-01,1829,92197,2011-06-01,1352.0,1352.0,122
Cristopher Skerrett,1900-01-01,460,92127,2012-04-01,2166.0,2166.0,122
Molly Steve,1900-01-01,1725,92192,2011-05-10,2238.0,2035.0,122
Sarai Copper,1900-01-01,2054,92194,2011-12-01,1814.0,1814.0,122
Kiera Sanner,1900-01-01,1252,92112,2011-01-01,1280.0,1280.0,122
Rossana Janecek,1900-01-01,1994,92142,2010-07-01,2053.0,2053.0,122
Dion Wingrove,1900-01-01,586,92131,2012-07-01,1663.0,1663.0,122
Jesenia Vass,1900-01-01,1106,92107,2010-05-01,1476.0,1476.0,122
Flo Heidecker,1983-11-06,780,92195,2010-04-03,1428.0,1428.0,39
Paulina Lefort,1970-05-22,1869,92129,2012-09-01,1324.0,1324.0,52
Anthony Radigan,1900-01-01,117,92149,2010-10-18,1537.0,1337.0,122
Rachael Mings,1900-01-01,1904,92120,2012-06-09,1998.0,1817.0,122
Alita Villasenor,1900-01-01,56,92175,2011-07-01,1135.0,1135.0,122
Jewel Jiang,1996-11-08,1114,92160,2012-08-01,1321.0,1321.0,26
Patty Perlman,1970-01-09,1866,92114,2012-09-03,0.0,1696.0,52
Aaron Huston,1900-01-01,1,92194,2010-12-01,1720.0,1720.0,122
Alayna Alger,1973-06-23,30,92116,2012-06-07,1231.0,985.0,49
Clifford Hammersley,2008-08-09,429,92114,2012-01-01,-203.1,1354.0,14
Eduardo Paez,1951-05-13,630,92145,2010-07-01,1341.0,1341.0,71
Sharice Mooneyhan,1900-01-01,2088,92104,2010-06-01,1444.0,1444.0,122
Lettie Piano,1974-12-27,1411,92134,2010-11-01,1969.0,1969.0,48
Dick Loaiza,1954-05-06,578,92113,2012-07-01,1502.0,1502.0,68
Hye Micek,1976-11-01,963,92123,2012-09-01,1804.0,1804.0,46
Madison Frankum,1900-01-01,1517,92131,2012-04-01,1718.0,1718.0,122
Raguel Keller,1900-01-01,1908,92170,2012-06-03,1851.0,1851.0,122
Marina Pankey,1964-01-06,1596,92147,2011-01-01,825.0,825.0,58
Raguel Keller,1900-01-01,1908,92170,2011-05-11,2036.0,1851.0,122
Karisa Tarlton,1900-01-01,1195,92179,2010-07-01,1559.0,1559.0,122
Joey Loth,1965-04-08,1127,92192,2012-04-01,1297.0,1297.0,57
Birgit Strackbein,1900-01-01,214,92194,2012-03-01,1662.0,1662.0,122
Ramiro Arispe,1900-01-01,1909,92132,2010-04-01,1553.0,1553.0,122
Warren Wengert,1977-09-28,2411,92197,2011-02-06,1697.0,1697.0,45
Angeles Bucholtz,1900-01-01,91,92122,2011-04-15,1488.0,1353.0,122
Lindsey Mora,1900-01-01,1421,92169,2010-10-01,1614.0,1614.0,122
Marita Iannuzzi,1900-01-01,1600,92124,2010-08-04,1713.0,1713.0,122
Venessa Ishibashi,1900-01-01,2360,92132,2012-01-02,1172.0,1172.0,122
Carmella Buchanan,1996-12-09,312,92115,2010-11-28,1566.0,1362.0,26
Margo Zoeller,1900-01-01,1572,92104,2010-10-01,1716.0,1716.0,122
Tenisha Merriam,1900-01-01,2236,92149,2010-09-04,1879.0,1879.0,122
Shyla Dau,1900-01-01,2139,92127,2012-05-01,1821.0,1821.0,122
Letty Morrison,1975-12-08,1412,92164,2010-10-01,1513.0,1513.0,47
Graig Peguero,1961-12-04,878,92161,2010-08-01,1720.0,1720.0,61
Jaimie Tsang,1900-01-01,1015,92171,2010-07-05,1578.0,1578.0,122
Queen Hy,1900-01-01,1901,92155,2012-03-01,1274.0,1274.0,122
Doretta Pagaduan,1969-12-18,601,92108,2011-06-02,1638.0,1638.0,53
Aurora Mccarley,1970-09-02,168,92154,2012-03-05,1531.0,1531.0,52
Cyrstal Thoma,1994-08-16,465,92150,2011-06-12,1286.0,1029.0,28
Dayna Kerfoot,1900-01-01,522,92163,2012-04-01,1315.0,1315.0,122
Cayla Butters,1974-12-23,342,92179,2010-04-01,1801.0,1801.0,48
Leida Yap,1988-04-21,1371,92124,2012-03-01,1716.0,1716.0,34
Wilhemina Luckey,1990-02-02,2423,92115,2011-04-22,1604.0,1395.0,32
Ambrose Puthoff,1981-10-12,80,92137,2011-04-02,1676.0,1676.0,41
Bruno Newbern,1993-05-25,254,92154,2011-12-01,1538.0,1538.0,29
Lin Grosz,1900-01-01,1422,92115,2011-01-01,1982.0,1982.0,122
Hanh Birdsall,1984-08-15,907,92112,2010-05-01,1826.0,1826.0,38
Eneida Cheatwood,1900-01-01,703,92103,2012-08-01,2044.0,2044.0,122
Shandi Durfey,1969-02-20,2071,92136,2011-08-13,1903.0,1730.0,53
Delana Fino,1981-01-17,537,92126,2010-05-02,1412.0,1412.0,41
Matilde Sollars,1987-09-23,1643,92199,2010-07-01,1797.0,1797.0,35
Tracey More,1900-01-01,2315,92172,2012-03-01,1286.0,1286.0,122
Hilda Zuehlke,1975-11-09,941,92186,2011-04-01,1594.0,1594.0,47
Matilda Stoltz,1985-05-28,1642,92126,2011-11-01,1434.0,1434.0,37
Danna Weatherby,1982-11-07,489,92197,2012-02-08,1523.0,1523.0,40
Sanora Kivi,1900-01-01,2048,92136,2011-10-01,1364.0,1364.0,122
Jenee Lillie,1900-01-01,1089,92153,2010-08-01,2057.0,2057.0,122
Jani Folger,1900-01-01,1045,92159,2012-08-04,1414.0,1414.0,122
Starr Deshotel,1969-09-10,2173,92193,2012-09-01,1558.0,1558.0,53
Gilda Hamilton,2001-11-04,851,92145,2011-06-04,1636.0,1636.0,21
Brice Mahaney,1984-04-20,245,92171,2011-12-01,1626.0,1626.0,38
Sabina Auston,1900-01-01,2023,92162,2011-05-01,1947.0,1947.0,122
